order_id,date,item_name,item_type,item_price,quantity,transaction_amount,transaction_type,received_by,time_of_sale
16378386,11/20/2022,Vadapav,Fastfood,50,12,152,Cash,Mr.,Morning
13656455,10/17/2022,Sandwich,Beverages,40,14,610,,Mr.,Morning
9164722,3/23/2023,Sugarcane juice,Beverages,20,1,28,Cash,Mr.,Morning
10767178,10-02-2022,Vadapav,Fastfood,20,14,164,Cash,Mr.,Afternoon
6756598,12/29/2022,Aalopuri,Fastfood,20,3,43,Cash,Mr.,Evening
14281724,8/22/2022,Cold coffee,Fastfood,40,1,98,Online,Mrs.,Morning
1542671,3/27/2023,Cold coffee,Beverages,40,12,454,Online,Mr.,Night
4848809,3/13/2023,Aalopuri,Fastfood,20,5,35,Cash,Mrs.,Midnight
6099253,02-07-2023,Sugarcane juice,Fastfood,20,14,381,Online,Mr.,Night
6370092,08-06-2022,Sugarcane juice,Fastfood,20,9,114,Cash,Mrs.,Midnight
15286282,05-10-2022,Aalopuri,Fastfood,20,12,353,Online,Mr.,Morning
578411,9/29/2022,Sandwich,Fastfood,25,9,590,Online,Mrs.,Morning
9300595,11/16/2022,Panipuri,Beverages,20,2,118,Online,Mr.,Midnight
15157863,4/23/2022,Sandwich,Fastfood,25,3,213,Online,Mr.,Afternoon
9928065,3/14/2023,Cold coffee,Beverages,25,8,259,Cash,Mrs.,Morning
15752383,04-03-2022,Frankie,Beverages,20,3,82,Cash,Mrs.,Morning
13462851,11/28/2022,Panipuri,Fastfood,40,14,859,Cash,Mrs.,Afternoon
8312898,10/21/2022,Frankie,Fastfood,60,12,640,Online,Mr.,Morning
8280011,6/20/2022,Sugarcane juice,Beverages,20,13,455,Cash,Mr.,Morning
2968305,7/23/2022,Sandwich,Fastfood,25,11,501,Cash,Mrs.,Midnight
1517337,06-11-2022,Sugarcane juice,Fastfood,20,7,105,Cash,Mr.,Midnight
6426661,01-06-2023,Vadapav,Fastfood,20,11,262,Cash,Mr.,Morning
10085966,8/24/2022,Sugarcane juice,Fastfood,20,9,285,Cash,Mrs.,Afternoon
3973630,08-08-2022,Frankie,Fastfood,25,10,343,Online,Mr.,Evening
2275390,3/21/2023,Sandwich,Beverages,20,7,136,Online,Mrs.,Morning
729005,4/25/2022,Sugarcane juice,Beverages,50,5,120,Online,Mr.,Night
11392122,1/14/2023,Sugarcane juice,Fastfood,40,2,89,Online,Mr.,Evening
4623218,12/14/2022,Frankie,Beverages,25,5,110,Cash,Mr.,Afternoon
4904962,12-09-2022,Frankie,Fastfood,20,11,627,Cash,Mrs.,Evening
9167390,10/19/2022,Sugarcane juice,Fastfood,20,7,132,Online,Mrs.,Night
8941312,9/18/2022,Frankie,Beverages,50,7,128,Online,Mr.,Midnight
6305192,01-06-2023,Cold coffee,Fastfood,50,12,512,Cash,Mr.,Morning
536240,3/19/2023,Panipuri,Fastfood,20,4,146,Online,Mr.,Morning
14047078,12/29/2022,Sandwich,Fastfood,60,15,722,Online,Mrs.,Evening
1264953,1/18/2023,Sugarcane juice,Fastfood,20,8,308,Cash,Mrs.,Morning
2472355,5/22/2022,Panipuri,Fastfood,20,13,339,Cash,Mr.,Night
16622616,10-09-2022,Cold coffee,Beverages,40,15,881,Online,Mr.,Morning
14920364,03-09-2023,Panipuri,Fastfood,50,7,264,Online,Mr.,Night
5694679,05-03-2022,Sandwich,Fastfood,40,7,438,Online,Mrs.,Afternoon
9061033,04-10-2022,Vadapav,Beverages,25,15,482,Cash,Mrs.,Evening
6920483,6/13/2022,Sugarcane juice,Fastfood,20,7,83,,Mrs.,Morning
14728975,11-05-2022,Frankie,Fastfood,40,14,515,Cash,Mr.,Midnight
7273073,4/14/2022,Sugarcane juice,Fastfood,60,15,855,Online,Mr.,Morning
8080643,05-08-2022,Vadapav,Fastfood,20,5,60,Cash,Mrs.,Afternoon
2676853,6/25/2022,Sandwich,Fastfood,50,9,424,Online,Mrs.,Afternoon
6407515,1/20/2023,Frankie,Fastfood,25,5,81,Online,Mr.,Night
6533303,10-03-2022,Aalopuri,Beverages,25,14,153,Online,Mr.,Night
4700539,2/28/2023,Panipuri,Fastfood,20,4,101,Online,Mrs.,Midnight
5025104,05-08-2022,Cold coffee,Fastfood,40,3,117,Online,Mr.,Evening
16012965,03-11-2023,Panipuri,Beverages,25,4,125,Online,Mr.,Night
1932692,06-05-2022,Aalopuri,Fastfood,20,5,75,Online,Mr.,Morning
11230088,10-02-2022,Vadapav,Beverages,25,4,82,Online,Mr.,Afternoon
9268057,03-01-2023,Sandwich,Fastfood,50,7,315,Online,Mr.,Midnight
7366264,03-02-2023,Panipuri,Fastfood,20,2,94,Online,Mr.,Afternoon
10298188,09-08-2022,Frankie,Fastfood,60,9,253,Online,Mrs.,Midnight
12568136,6/13/2022,Aalopuri,Fastfood,20,12,359,,Mr.,Morning
13626519,01-02-2023,Aalopuri,Fastfood,20,2,57,Cash,Mrs.,Morning
12752591,1/29/2023,Sandwich,Beverages,25,11,355,Cash,Mr.,Evening
8454393,09-01-2022,Sugarcane juice,Fastfood,20,4,64,,Mr.,Night
15335226,05-05-2022,Cold coffee,Beverages,40,14,735,Cash,Mr.,Afternoon
11702706,3/15/2023,Sugarcane juice,Fastfood,25,10,276,,Mr.,Morning
2268584,01-03-2023,Cold coffee,Fastfood,40,4,197,Cash,Mrs.,Afternoon
440985,07-10-2022,Cold coffee,Beverages,40,2,147,Online,Mrs.,Evening
2210749,05-04-2022,Sandwich,Fastfood,60,13,538,Cash,Mrs.,Night
7788924,11/20/2022,Panipuri,Beverages,60,2,50,,Mrs.,Night
474201,07-12-2022,Cold coffee,Fastfood,50,14,677,Online,Mr.,Morning
7783974,02-07-2023,Sandwich,Beverages,40,2,175,Online,Mrs.,Midnight
6960858,12-04-2022,Frankie,Beverages,40,15,732,Online,Mr.,Afternoon
5909821,6/29/2022,Vadapav,Fastfood,20,11,290,Online,Mrs.,Midnight
11734524,11/17/2022,Frankie,Fastfood,40,12,258,Cash,Mrs.,Afternoon
5134752,12-10-2022,Panipuri,Fastfood,20,14,567,,Mr.,Midnight
16116119,2/13/2023,Sandwich,Fastfood,40,3,92,Online,Mrs.,Morning
250640,05-12-2022,Sandwich,Fastfood,25,6,194,Cash,Mrs.,Evening
13159474,10-11-2022,Cold coffee,Fastfood,40,1,44,Cash,Mr.,Midnight
14070651,10-03-2022,Vadapav,Fastfood,25,2,58,Online,Mrs.,Evening
4903347,6/16/2022,Aalopuri,Fastfood,20,4,135,Cash,Mrs.,Midnight
10846961,10/14/2022,Cold coffee,Fastfood,20,12,438,Cash,Mrs.,Evening
14826104,12-04-2022,Sandwich,Fastfood,20,2,33,Online,Mrs.,Evening
10385585,10/27/2022,Cold coffee,Beverages,40,7,483,Online,Mrs.,Night
14915236,11/23/2022,Sugarcane juice,Fastfood,25,6,290,Cash,Mrs.,Evening
12425597,7/27/2022,Sandwich,Fastfood,25,3,263,Cash,Mrs.,Midnight
11442936,05-04-2022,Aalopuri,Beverages,20,7,136,Cash,Mr.,Midnight
4189911,5/21/2022,Frankie,Beverages,40,9,174,Cash,Mrs.,Morning
7483709,4/23/2022,Sandwich,Beverages,50,7,242,Online,Mrs.,Night
6713956,8/14/2022,Frankie,Beverages,25,10,165,Online,Mr.,Evening
928806,11/16/2022,Sandwich,Fastfood,40,4,440,Online,Mr.,Midnight
10608405,01-11-2023,Aalopuri,Beverages,20,6,174,,Mrs.,Morning
11855404,05-07-2022,Sugarcane juice,Beverages,50,5,60,Cash,Mr.,Evening
13656436,06-07-2022,Cold coffee,Beverages,40,3,378,Cash,Mrs.,Night
4265043,03-01-2023,Aalopuri,Fastfood,20,5,96,Cash,Mrs.,Midnight
12433790,5/21/2022,Vadapav,Fastfood,20,13,220,Cash,Mr.,Night
2998989,10-09-2022,Cold coffee,Fastfood,50,15,823,Online,Mr.,Afternoon
11181484,07-12-2022,Frankie,Fastfood,25,2,62,Online,Mr.,Evening
4357784,02-02-2023,Frankie,Beverages,50,6,370,Cash,Mr.,Evening
15678778,02-08-2023,Sandwich,Beverages,60,2,153,Online,Mrs.,Afternoon
5534766,12/14/2022,Sugarcane juice,Fastfood,20,14,478,Online,Mrs.,Afternoon
10560852,01-11-2023,Cold coffee,Beverages,50,15,635,Online,Mrs.,Night
518173,06-01-2022,Aalopuri,Fastfood,20,14,369,Online,Mrs.,Afternoon
2343042,9/21/2022,Sandwich,Fastfood,50,13,303,Online,Mr.,Night
15679161,04-04-2022,Vadapav,Beverages,60,10,194,Cash,Mr.,Afternoon
9114090,4/20/2022,Vadapav,Beverages,20,11,279,Online,Mr.,Night
6514750,10/23/2022,Sandwich,Beverages,50,11,253,Cash,Mrs.,Evening
4588591,2/13/2023,Cold coffee,Beverages,40,13,563,Cash,Mr.,Morning
5486614,10/30/2022,Sandwich,Beverages,20,3,112,Online,Mr.,Midnight
5981557,02-11-2023,Aalopuri,Fastfood,20,7,179,Online,Mr.,Night
8140578,9/14/2022,Cold coffee,Fastfood,40,12,654,Cash,Mr.,Midnight
8239379,07-01-2022,Panipuri,Fastfood,20,4,176,Online,Mrs.,Morning
823717,12/17/2022,Vadapav,Fastfood,20,9,317,Cash,Mrs.,Morning
4352451,07-05-2022,Cold coffee,Beverages,40,12,414,Cash,Mrs.,Morning
8234138,07-12-2022,Sugarcane juice,Beverages,50,1,49,Online,Mr.,Morning
13422990,4/28/2022,Aalopuri,Beverages,20,13,221,Cash,Mrs.,Night
13911005,02-03-2023,Panipuri,Fastfood,20,15,700,Cash,Mr.,Midnight
13813700,12-12-2022,Cold coffee,Beverages,40,10,322,Online,Mr.,Midnight
7357814,12-03-2022,Frankie,Fastfood,40,8,430,Cash,Mrs.,Afternoon
12808347,08-06-2022,Sugarcane juice,Fastfood,20,1,28,Cash,Mr.,Evening
1971058,1/20/2023,Cold coffee,Beverages,50,15,791,Online,Mrs.,Afternoon
2248944,1/28/2023,Aalopuri,Fastfood,20,6,100,Online,Mrs.,Midnight
8511018,3/19/2023,Panipuri,Fastfood,50,4,81,Cash,Mr.,Midnight
790360,02-11-2023,Vadapav,Fastfood,20,4,118,Cash,Mrs.,Night
16712918,12/14/2022,Panipuri,Fastfood,20,3,70,Online,Mrs.,Midnight
2728708,5/27/2022,Aalopuri,Fastfood,20,10,104,Online,Mr.,Night
13002279,01-11-2023,Cold coffee,Fastfood,40,6,422,Cash,Mr.,Morning
858757,3/14/2023,Panipuri,Beverages,60,9,358,Cash,Mrs.,Night
1521296,11/16/2022,Vadapav,Fastfood,20,14,498,,Mrs.,Evening
1858954,09-05-2022,Frankie,Beverages,60,15,841,Online,Mr.,Evening
3802465,05-03-2022,Panipuri,Fastfood,20,13,471,Online,Mrs.,Night
1564826,2/23/2023,Frankie,Fastfood,50,5,219,Cash,Mr.,Morning
7517856,12/20/2022,Aalopuri,Beverages,20,7,38,Online,Mr.,Afternoon
95345,3/27/2023,Panipuri,Beverages,20,10,327,Online,Mrs.,Night
15170818,12/15/2022,Cold coffee,Beverages,40,10,414,Online,Mr.,Night
13521657,12/29/2022,Aalopuri,Fastfood,20,13,163,Cash,Mrs.,Morning
3753733,10/31/2022,Vadapav,Fastfood,20,11,513,Online,Mrs.,Midnight
9304183,08-10-2022,Frankie,Fastfood,50,8,140,Online,Mrs.,Evening
1582439,2/13/2023,Cold coffee,Beverages,60,9,643,Cash,Mrs.,Midnight
15894551,9/15/2022,Sandwich,Fastfood,20,9,290,Cash,Mrs.,Afternoon
12721790,12/14/2022,Cold coffee,Fastfood,40,3,313,Cash,Mr.,Afternoon
10350447,6/24/2022,Cold coffee,Beverages,60,5,124,Online,Mr.,Evening
11162510,01-02-2023,Sandwich,Fastfood,20,11,307,Cash,Mr.,Afternoon
8160120,07-02-2022,Cold coffee,Fastfood,40,9,324,,Mrs.,Evening
16238852,1/27/2023,Aalopuri,Fastfood,20,3,60,Online,Mrs.,Night
3719564,8/15/2022,Vadapav,Fastfood,20,9,103,Online,Mrs.,Midnight
4417234,02-03-2023,Vadapav,Fastfood,20,4,200,Online,Mrs.,Afternoon
8503667,11/23/2022,Sandwich,Beverages,40,12,469,Online,Mr.,Evening
15659228,12/22/2022,Sugarcane juice,Fastfood,20,10,318,Cash,Mrs.,Midnight
11438361,03-03-2023,Vadapav,Fastfood,20,12,493,Cash,Mrs.,Evening
8042579,10-11-2022,Frankie,Fastfood,50,4,355,Cash,Mr.,Morning
10470997,11-03-2022,Sugarcane juice,Beverages,25,9,297,Online,Mr.,Afternoon
15397797,9/14/2022,Frankie,Fastfood,50,4,67,Cash,Mrs.,Midnight
15848251,2/21/2023,Frankie,Fastfood,50,10,373,Online,Mr.,Midnight
6972456,11-10-2022,Sugarcane juice,Fastfood,25,5,356,Cash,Mr.,Night
6949837,03-10-2023,Panipuri,Fastfood,25,14,555,Cash,Mrs.,Midnight
149459,10-08-2022,Sandwich,Fastfood,40,12,559,Cash,Mrs.,Morning
9347625,8/15/2022,Vadapav,Beverages,20,13,244,,Mr.,Evening
14038439,12/25/2022,Sugarcane juice,Fastfood,25,7,231,Online,Mr.,Midnight
15970785,04-02-2022,Vadapav,Fastfood,25,7,82,Cash,Mr.,Midnight
1950641,12/24/2022,Sandwich,Beverages,60,4,180,Cash,Mr.,Evening
8457679,05-08-2022,Frankie,Fastfood,25,9,444,Cash,Mrs.,Afternoon
156734,8/17/2022,Sugarcane juice,Fastfood,20,12,613,,Mrs.,Evening
12120207,01-12-2023,Sandwich,Fastfood,40,15,893,Cash,Mr.,Morning
14465069,5/26/2022,Frankie,Beverages,20,14,423,Online,Mrs.,Evening
8961816,04-09-2022,Frankie,Fastfood,25,10,325,Cash,Mr.,Midnight
3493373,10/22/2022,Aalopuri,Fastfood,20,2,32,Cash,Mrs.,Midnight
10238876,10-11-2022,Vadapav,Beverages,20,6,107,,Mrs.,Midnight
2287852,08-12-2022,Frankie,Fastfood,40,2,145,Online,Mrs.,Night
517051,08-04-2022,Aalopuri,Fastfood,20,13,424,Online,Mrs.,Afternoon
8790361,10-11-2022,Aalopuri,Fastfood,50,15,685,Cash,Mrs.,Afternoon
3781421,3/25/2023,Frankie,Fastfood,20,15,509,Cash,Mr.,Midnight
3406072,03-05-2023,Aalopuri,Fastfood,25,2,83,Online,Mr.,Evening
6086125,11-05-2022,Cold coffee,Beverages,40,14,457,Online,Mrs.,Evening
8792239,03-10-2023,Sugarcane juice,Beverages,20,15,548,Cash,Mrs.,Evening
3086626,3/19/2023,Panipuri,Fastfood,25,3,68,Online,Mrs.,Morning
7010241,05-08-2022,Cold coffee,Beverages,40,12,305,Cash,Mr.,Afternoon
14792675,11/14/2022,Panipuri,Fastfood,40,3,457,Online,Mr.,Evening
14217384,09-12-2022,Sandwich,Fastfood,25,2,125,Cash,Mrs.,Morning
4740425,2/26/2023,Sandwich,Beverages,40,11,364,Cash,Mr.,Afternoon
16387227,08-09-2022,Sandwich,Beverages,40,10,304,,Mrs.,Night
6029486,04-05-2022,Panipuri,Beverages,60,3,41,Cash,Mr.,Morning
3097421,10/21/2022,Aalopuri,Fastfood,20,8,355,Cash,Mr.,Evening
11616574,12/28/2022,Cold coffee,Fastfood,40,12,333,Cash,Mr.,Afternoon
7626838,3/19/2023,Sugarcane juice,Fastfood,20,7,279,Online,Mr.,Afternoon
11125030,9/27/2022,Vadapav,Fastfood,20,15,325,Cash,Mr.,Afternoon
4079472,5/20/2022,Frankie,Fastfood,40,13,262,Cash,Mr.,Afternoon
8077907,09-04-2022,Vadapav,Fastfood,20,1,49,Online,Mr.,Morning
8152195,7/27/2022,Sugarcane juice,Fastfood,20,3,117,Cash,Mr.,Midnight
4352983,12/14/2022,Panipuri,Fastfood,20,5,79,Online,Mr.,Midnight
4359770,05-09-2022,Sugarcane juice,Beverages,60,2,66,Online,Mrs.,Morning
3373958,10-11-2022,Panipuri,Beverages,50,11,188,Online,Mrs.,Afternoon
1344142,10/21/2022,Cold coffee,Beverages,40,7,584,Cash,Mr.,Midnight
14116626,12/22/2022,Sugarcane juice,Fastfood,60,5,378,Cash,Mr.,Night
5543576,1/23/2023,Aalopuri,Fastfood,20,7,228,Online,Mr.,Evening
9256243,7/21/2022,Aalopuri,Fastfood,20,14,355,Cash,Mr.,Evening
4035155,03-07-2023,Frankie,Fastfood,25,4,90,Online,Mrs.,Evening
14656923,8/13/2022,Sugarcane juice,Fastfood,20,12,348,Online,Mr.,Evening
7096336,10-02-2022,Sugarcane juice,Fastfood,50,15,666,Cash,Mrs.,Midnight
7197485,01-07-2023,Vadapav,Fastfood,60,3,88,Online,Mr.,Morning
13423163,10/30/2022,Aalopuri,Fastfood,20,14,501,Cash,Mr.,Night
7506302,11/16/2022,Cold coffee,Fastfood,40,11,433,Cash,Mrs.,Night
16288509,9/27/2022,Sandwich,Beverages,25,11,398,Cash,Mr.,Afternoon
5111443,12/25/2022,Sugarcane juice,Fastfood,40,11,438,Cash,Mrs.,Midnight
10811384,10/28/2022,Sandwich,Beverages,50,7,294,Cash,Mr.,Night
4519522,10/15/2022,Aalopuri,Fastfood,20,2,47,Online,Mrs.,Morning
9978154,10/14/2022,Sandwich,Beverages,40,5,228,Online,Mrs.,Night
5249996,11/23/2022,Frankie,Fastfood,20,7,309,Online,Mrs.,Night
3088442,1/31/2023,Vadapav,Fastfood,20,9,223,Online,Mr.,Evening
13181734,5/21/2022,Aalopuri,Fastfood,20,13,371,Online,Mrs.,Afternoon
16255565,1/23/2023,Sandwich,Beverages,40,11,347,Online,Mrs.,Afternoon
3165507,02-05-2023,Frankie,Beverages,20,3,63,Cash,Mr.,Evening
8156285,11/18/2022,Vadapav,Fastfood,20,15,506,Cash,Mr.,Afternoon
3929400,11/26/2022,Sandwich,Beverages,40,3,86,Cash,Mrs.,Morning
10472846,03-01-2023,Panipuri,Fastfood,20,13,475,,Mr.,Morning
14597576,6/15/2022,Frankie,Fastfood,50,13,392,Cash,Mr.,Morning
5788780,11-11-2022,Aalopuri,Fastfood,20,2,37,Cash,Mrs.,Night
2370311,5/15/2022,Panipuri,Beverages,20,6,57,Cash,Mrs.,Evening
7629906,3/16/2023,Frankie,Fastfood,60,3,395,Cash,Mr.,Afternoon
13905627,02-03-2023,Vadapav,Fastfood,25,3,42,Online,Mr.,Evening
27081,1/27/2023,Panipuri,Fastfood,20,4,227,Cash,Mr.,Night
1417859,10/17/2022,Vadapav,Beverages,60,7,110,Cash,Mr.,Midnight
5664857,03-02-2023,Vadapav,Fastfood,25,14,566,Cash,Mr.,Night
1722665,6/16/2022,Cold coffee,Beverages,50,4,245,Online,Mr.,Midnight
16338039,5/30/2022,Cold coffee,Fastfood,25,13,466,Cash,Mr.,Night
1462875,04-07-2022,Panipuri,Fastfood,25,7,211,Online,Mr.,Evening
16221097,4/23/2022,Sugarcane juice,Beverages,60,3,123,Online,Mr.,Midnight
16181510,12/21/2022,Sandwich,Beverages,50,14,688,Cash,Mr.,Night
5936381,8/31/2022,Aalopuri,Fastfood,20,6,113,Online,Mr.,Night
12502242,09-09-2022,Aalopuri,Beverages,20,2,46,Cash,Mr.,Night
9385465,8/26/2022,Cold coffee,Fastfood,40,6,356,Online,Mrs.,Midnight
7905953,01-05-2023,Vadapav,Fastfood,20,3,248,Online,Mrs.,Midnight
14701460,6/18/2022,Frankie,Beverages,20,8,239,Cash,Mr.,Night
16251407,4/26/2022,Sandwich,Fastfood,60,6,459,Cash,Mr.,Afternoon
3782090,8/24/2022,Panipuri,Beverages,25,14,495,,Mrs.,Afternoon
268073,05-05-2022,Vadapav,Fastfood,20,1,33,Cash,Mr.,Afternoon
9487476,3/13/2023,Cold coffee,Fastfood,20,13,435,Online,Mrs.,Night
13698738,8/25/2022,Cold coffee,Fastfood,40,13,562,Online,Mrs.,Evening
13159347,1/31/2023,Sugarcane juice,Fastfood,20,11,517,Cash,Mrs.,Morning
198338,9/29/2022,Aalopuri,Fastfood,20,15,380,Cash,Mrs.,Afternoon
6923724,8/14/2022,Sandwich,Fastfood,60,2,162,,Mr.,Afternoon
1240256,12-02-2022,Sugarcane juice,Fastfood,20,13,397,Online,Mr.,Morning
5986422,10/23/2022,Sugarcane juice,Fastfood,20,15,820,Cash,Mr.,Afternoon
846417,07-02-2022,Aalopuri,Fastfood,20,2,32,Online,Mrs.,Evening
201763,02-05-2023,Sugarcane juice,Fastfood,20,4,105,Cash,Mr.,Midnight
8008275,11/18/2022,Frankie,Fastfood,25,6,100,,Mrs.,Morning
1523508,11/24/2022,Sugarcane juice,Fastfood,20,15,603,Online,Mr.,Afternoon
9106979,01-01-2023,Aalopuri,Fastfood,25,6,143,Online,Mrs.,Night
10262919,08-05-2022,Cold coffee,Beverages,40,1,168,Online,Mr.,Afternoon
7727590,4/27/2022,Aalopuri,Beverages,20,6,137,Online,Mrs.,Evening
11767815,01-02-2023,Sandwich,Fastfood,20,12,418,,Mr.,Morning
11443355,10/28/2022,Aalopuri,Fastfood,20,12,206,Cash,Mr.,Midnight
2012665,8/17/2022,Aalopuri,Fastfood,20,14,96,Online,Mr.,Midnight
10994375,08-09-2022,Panipuri,Fastfood,60,14,558,Online,Mr.,Morning
1880817,1/19/2023,Cold coffee,Beverages,25,7,236,Cash,Mr.,Midnight
14993052,05-09-2022,Aalopuri,Fastfood,20,3,41,Online,Mrs.,Midnight
11203954,05-04-2022,Cold coffee,Fastfood,20,15,900,Cash,Mrs.,Afternoon
1596981,10/22/2022,Frankie,Beverages,40,12,580,Cash,Mrs.,Evening
11589006,5/16/2022,Panipuri,Beverages,40,12,351,Cash,Mrs.,Night
11206404,3/25/2023,Vadapav,Fastfood,20,5,105,Cash,Mrs.,Afternoon
3767441,12/14/2022,Sandwich,Fastfood,50,15,776,,Mrs.,Midnight
9096603,10/26/2022,Sugarcane juice,Fastfood,25,2,46,Cash,Mr.,Morning
9267449,10/23/2022,Aalopuri,Fastfood,20,5,35,Cash,Mr.,Morning
16011160,12-02-2022,Frankie,Beverages,50,2,34,Online,Mrs.,Afternoon
1183860,10-04-2022,Vadapav,Fastfood,20,12,180,Online,Mr.,Night
13003722,9/19/2022,Frankie,Fastfood,25,3,93,Online,Mrs.,Morning
15668443,12/27/2022,Vadapav,Fastfood,20,1,27,Cash,Mrs.,Afternoon
7829796,06-07-2022,Sandwich,Fastfood,40,13,781,,Mrs.,Evening
2655742,8/26/2022,Aalopuri,Fastfood,20,15,426,Cash,Mr.,Night
8871003,04-09-2022,Frankie,Fastfood,20,14,574,,Mr.,Afternoon
5584486,11/25/2022,Panipuri,Beverages,40,6,127,Online,Mrs.,Morning
12723868,11-10-2022,Vadapav,Fastfood,20,11,267,Online,Mrs.,Midnight
3982333,02-07-2023,Vadapav,Fastfood,20,6,132,,Mr.,Afternoon
7931018,5/22/2022,Cold coffee,Beverages,40,11,551,Cash,Mr.,Midnight
9100532,2/15/2023,Cold coffee,Fastfood,40,3,349,Cash,Mr.,Midnight
10031326,8/14/2022,Cold coffee,Beverages,60,11,389,Online,Mr.,Evening
11238361,7/19/2022,Vadapav,Fastfood,25,10,89,Online,Mr.,Morning
9467223,10/21/2022,Cold coffee,Beverages,40,8,293,Cash,Mr.,Morning
4948723,12-04-2022,Sandwich,Fastfood,60,15,579,Online,Mr.,Night
6271712,11/29/2022,Frankie,Fastfood,20,8,230,Online,Mr.,Night
2824533,10-02-2022,Vadapav,Fastfood,50,13,362,Online,Mrs.,Afternoon
4129340,05-03-2022,Sugarcane juice,Fastfood,20,10,497,,Mrs.,Night
14637040,1/18/2023,Sugarcane juice,Fastfood,20,8,302,,Mrs.,Night
4822013,10/17/2022,Vadapav,Fastfood,40,8,303,Online,Mrs.,Morning
3602220,1/25/2023,Sugarcane juice,Fastfood,25,10,394,Cash,Mrs.,Afternoon
10504829,11/26/2022,Cold coffee,Beverages,60,9,619,Cash,Mr.,Morning
150604,10/27/2022,Panipuri,Fastfood,25,3,141,Online,Mr.,Morning
4647978,3/18/2023,Sugarcane juice,Fastfood,20,5,52,Cash,Mrs.,Morning
14520647,11/28/2022,Sugarcane juice,Fastfood,20,13,222,,Mr.,Morning
14526152,08-09-2022,Panipuri,Fastfood,60,4,160,Cash,Mrs.,Night
12937515,11/28/2022,Panipuri,Beverages,20,4,77,Cash,Mrs.,Evening
4730719,12-04-2022,Sugarcane juice,Fastfood,20,7,121,Cash,Mrs.,Midnight
12199601,1/16/2023,Frankie,Fastfood,25,8,307,Online,Mrs.,Afternoon
12733322,11/26/2022,Cold coffee,Fastfood,60,7,195,Online,Mr.,Morning
15585639,2/26/2023,Cold coffee,Beverages,40,3,198,Cash,Mrs.,Midnight
11862412,8/16/2022,Vadapav,Fastfood,20,14,261,Cash,Mr.,Evening
3722734,5/20/2022,Cold coffee,Beverages,40,1,59,Cash,Mrs.,Evening
13081101,11/27/2022,Vadapav,Fastfood,20,14,695,,Mrs.,Midnight
5016278,07-08-2022,Cold coffee,Fastfood,40,4,274,Online,Mr.,Morning
3801280,10/20/2022,Sugarcane juice,Fastfood,20,14,452,,Mr.,Evening
11491322,5/31/2022,Aalopuri,Fastfood,20,5,54,,Mr.,Evening
8934316,5/14/2022,Frankie,Beverages,20,13,413,Cash,Mrs.,Morning
14456931,10/28/2022,Sugarcane juice,Fastfood,20,12,247,Online,Mr.,Night
16153492,03-02-2023,Aalopuri,Fastfood,20,2,40,Cash,Mr.,Night
8734124,06-11-2022,Sugarcane juice,Fastfood,20,10,277,Cash,Mrs.,Morning
8781626,2/17/2023,Sandwich,Fastfood,25,7,426,,Mr.,Midnight
9364956,11/16/2022,Sugarcane juice,Fastfood,40,13,497,Cash,Mr.,Evening
9309708,03-07-2023,Vadapav,Fastfood,20,6,71,Cash,Mr.,Morning
10430383,8/15/2022,Panipuri,Fastfood,20,8,150,Cash,Mrs.,Evening
7930391,9/25/2022,Sugarcane juice,Fastfood,20,7,147,Cash,Mr.,Night
3525517,07-06-2022,Sugarcane juice,Fastfood,25,4,148,Cash,Mr.,Evening
7891065,10-07-2022,Frankie,Fastfood,25,6,271,,Mrs.,Midnight
7189336,2/13/2023,Panipuri,Fastfood,60,6,112,Cash,Mrs.,Midnight
3639572,8/22/2022,Sandwich,Fastfood,60,4,171,Cash,Mrs.,Evening
5803726,12/26/2022,Sandwich,Fastfood,60,11,393,Online,Mrs.,Night
2758332,10/26/2022,Frankie,Beverages,40,14,548,Online,Mr.,Midnight
6272887,08-08-2022,Frankie,Beverages,40,9,378,Online,Mr.,Night
4337108,07-02-2022,Vadapav,Beverages,20,9,176,Cash,Mr.,Afternoon
9347843,05-08-2022,Panipuri,Beverages,60,7,180,,Mr.,Evening
15820210,12-12-2022,Vadapav,Beverages,20,12,424,Cash,Mr.,Afternoon
11181823,7/25/2022,Vadapav,Fastfood,20,6,247,Online,Mrs.,Evening
496059,09-11-2022,Aalopuri,Fastfood,20,4,93,Cash,Mrs.,Midnight
3132977,8/22/2022,Panipuri,Fastfood,50,7,250,Cash,Mr.,Night
11139903,11-01-2022,Panipuri,Fastfood,25,7,167,Cash,Mr.,Afternoon
7524479,09-11-2022,Cold coffee,Beverages,40,7,401,Online,Mr.,Night
4563286,12/24/2022,Panipuri,Fastfood,60,13,733,Cash,Mrs.,Night
4017884,3/27/2023,Sugarcane juice,Fastfood,50,5,186,Cash,Mrs.,Afternoon
340767,05-09-2022,Panipuri,Beverages,50,7,96,Cash,Mr.,Night
10109061,8/13/2022,Panipuri,Fastfood,25,7,313,,Mrs.,Afternoon
16395051,12-09-2022,Vadapav,Fastfood,20,13,417,Cash,Mrs.,Morning
7115576,11-05-2022,Vadapav,Fastfood,20,2,79,Online,Mrs.,Evening
9322962,12/23/2022,Vadapav,Fastfood,25,7,529,Online,Mr.,Night
13883331,7/18/2022,Vadapav,Fastfood,20,8,251,Online,Mrs.,Morning
10434385,04-07-2022,Aalopuri,Fastfood,20,12,482,Cash,Mr.,Midnight
