date,item_name,item_type,item_price,quantity,transaction_amount,transaction_type,received_by,time_of_sale
2/20/2023,Sandwich,Beverages,40,10,271,Cash,Mr.,Morning
11/17/2022,Sandwich,Beverages,50,8,530,Online,Mrs.,Night
9/20/2022,Panipuri,Fastfood,25,8,240,Cash,Mr.,Evening
11/15/2022,Sandwich,Fastfood,20,7,289,Online,Mr.,Morning
07-03-2022,Sugarcane juice,Fastfood,20,12,345,Cash,Mr.,Midnight
1/20/2023,Aalopuri,Fastfood,20,4,69,Cash,Mrs.,Morning
11-12-2022,Aalopuri,Fastfood,20,15,393,Cash,Mr.,Morning
10/20/2022,Frankie,Beverages,40,15,556,Cash,Mr.,Afternoon
3/19/2023,Cold coffee,Fastfood,40,3,242,Cash,Mrs.,Night
1/14/2023,Vadapav,Beverages,20,14,393,Cash,Mrs.,Afternoon
12-03-2022,Vadapav,Beverages,60,2,107,Online,Mr.,Evening
7/24/2022,Sugarcane juice,Fastfood,50,7,350,Cash,Mrs.,Morning
3/21/2023,Sandwich,Beverages,60,7,556,Cash,Mrs.,Afternoon
6/16/2022,Vadapav,Fastfood,20,13,165,Cash,Mrs.,Midnight
04-12-2022,Cold coffee,Fastfood,20,8,331,Cash,Mrs.,Night
11-01-2022,Cold coffee,Fastfood,40,4,99,Cash,Mr.,Night
08-09-2022,Aalopuri,Fastfood,20,8,188,Cash,Mrs.,Midnight
1/19/2023,Panipuri,Beverages,50,14,258,Online,Mrs.,Morning
1/31/2023,Frankie,Fastfood,20,13,480,Online,Mr.,Night
1/23/2023,Aalopuri,Fastfood,20,3,52,Cash,Mr.,Morning
4/24/2022,Panipuri,Fastfood,60,10,288,Cash,Mr.,Midnight
6/28/2022,Frankie,Fastfood,20,15,606,Cash,Mrs.,Morning
05-02-2022,Vadapav,Fastfood,20,12,370,Cash,Mr.,Afternoon
07-06-2022,Sugarcane juice,Beverages,40,2,94,Cash,Mr.,Night
8/20/2022,Cold coffee,Beverages,60,13,470,Cash,Mrs.,Night
12/13/2022,Sugarcane juice,Fastfood,25,3,76,Online,Mrs.,Night
06-01-2022,Cold coffee,Beverages,60,5,169,Online,Mrs.,Midnight
12/29/2022,Vadapav,Beverages,50,3,97,Online,Mr.,Evening
4/28/2022,Cold coffee,Beverages,40,7,589,Online,Mrs.,Night
12-08-2022,Aalopuri,Fastfood,20,4,28,Online,Mr.,Evening
11/20/2022,Vadapav,Beverages,25,2,72,Cash,Mr.,Afternoon
07-06-2022,Vadapav,Fastfood,20,12,237,Online,Mrs.,Midnight
01-01-2023,Sugarcane juice,Beverages,20,2,57,Online,Mr.,Night
6/26/2022,Panipuri,Fastfood,20,12,329,Online,Mrs.,Night
11-06-2022,Sandwich,Fastfood,60,10,500,Cash,Mrs.,Midnight
10-11-2022,Sandwich,Fastfood,25,5,146,Online,Mrs.,Night
05-07-2022,Aalopuri,Fastfood,20,2,64,Online,Mr.,Midnight
3/16/2023,Frankie,Fastfood,50,4,107,Cash,Mr.,Evening
12/26/2022,Aalopuri,Fastfood,20,10,135,Cash,Mr.,Afternoon
09-12-2022,Frankie,Beverages,25,3,31,Cash,Mrs.,Midnight
03-04-2023,Vadapav,Fastfood,50,15,743,Cash,Mrs.,Midnight
4/21/2022,Aalopuri,Fastfood,50,3,32,Online,Mrs.,Midnight
02-10-2023,Cold coffee,Beverages,40,12,475,Cash,Mr.,Evening
4/21/2022,Sandwich,Fastfood,40,2,129,Cash,Mrs.,Midnight
01-07-2023,Panipuri,Beverages,50,9,253,Online,Mr.,Midnight
6/22/2022,Sugarcane juice,Fastfood,20,4,80,Online,Mrs.,Morning
1/26/2023,Panipuri,Beverages,50,10,215,Cash,Mr.,Morning
02-07-2023,Cold coffee,Beverages,40,10,338,Online,Mrs.,Night
03-01-2023,Sugarcane juice,Fastfood,25,6,270,Cash,Mr.,Evening
05-12-2022,Sugarcane juice,Beverages,25,9,401,Online,Mr.,Night
9/18/2022,Sugarcane juice,Fastfood,20,2,41,Online,Mrs.,Evening
5/16/2022,Vadapav,Fastfood,25,13,605,Cash,Mr.,Morning
10/24/2022,Sandwich,Fastfood,40,5,146,Cash,Mr.,Morning
8/31/2022,Aalopuri,Fastfood,20,9,103,Online,Mrs.,Afternoon
1/13/2023,Panipuri,Beverages,60,3,120,Cash,Mrs.,Morning
10/23/2022,Vadapav,Fastfood,20,2,34,Cash,Mrs.,Evening
10-02-2022,Aalopuri,Fastfood,20,5,52,Cash,Mr.,Evening
8/31/2022,Sandwich,Fastfood,60,3,199,Online,Mrs.,Evening
5/31/2022,Cold coffee,Fastfood,40,12,486,Online,Mr.,Night
11-06-2022,Sandwich,Fastfood,60,13,575,Cash,Mrs.,Morning
10/21/2022,Frankie,Fastfood,60,5,204,Cash,Mrs.,Morning
10/24/2022,Aalopuri,Fastfood,20,8,353,Online,Mr.,Morning
09-09-2022,Sugarcane juice,Beverages,50,15,699,Online,Mrs.,Morning
11-12-2022,Panipuri,Beverages,25,14,498,Cash,Mr.,Evening
6/18/2022,Vadapav,Fastfood,20,15,675,Online,Mr.,Afternoon
8/17/2022,Sugarcane juice,Beverages,20,9,233,Cash,Mrs.,Morning
08-08-2022,Sugarcane juice,Beverages,20,9,161,Online,Mr.,Afternoon
10/30/2022,Frankie,Beverages,25,12,154,Cash,Mrs.,Midnight
10-03-2022,Sandwich,Fastfood,20,4,295,Online,Mr.,Morning
01-03-2023,Panipuri,Beverages,20,15,496,Cash,Mrs.,Afternoon
12/21/2022,Sandwich,Beverages,40,13,622,Cash,Mrs.,Morning
12/14/2022,Panipuri,Beverages,50,5,256,Online,Mrs.,Night
07-05-2022,Aalopuri,Fastfood,20,5,62,Online,Mr.,Morning
11/14/2022,Sandwich,Beverages,40,1,38,Online,Mr.,Morning
02-07-2023,Sandwich,Fastfood,20,7,289,Online,Mr.,Afternoon
2/24/2023,Vadapav,Fastfood,20,12,282,Online,Mrs.,Midnight
6/16/2022,Sandwich,Fastfood,50,4,192,Cash,Mrs.,Midnight
11/28/2022,Panipuri,Fastfood,25,9,323,Cash,Mr.,Midnight
10/29/2022,Sugarcane juice,Beverages,20,7,48,Cash,Mrs.,Afternoon
2/23/2023,Sugarcane juice,Beverages,50,6,195,Online,Mrs.,Night
10-09-2022,Sandwich,Fastfood,50,11,386,Cash,Mrs.,Evening
05-08-2022,Panipuri,Fastfood,20,12,570,Online,Mr.,Afternoon
1/15/2023,Panipuri,Fastfood,60,15,655,Cash,Mr.,Night
05-05-2022,Cold coffee,Fastfood,60,9,420,Online,Mrs.,Night
12/25/2022,Cold coffee,Fastfood,60,9,305,Online,Mrs.,Night
07-05-2022,Sugarcane juice,Fastfood,20,7,165,Online,Mrs.,Midnight
08-05-2022,Cold coffee,Fastfood,60,14,704,Cash,Mrs.,Morning
3/16/2023,Panipuri,Fastfood,20,2,40,Cash,Mrs.,Morning
05-08-2022,Cold coffee,Beverages,40,7,167,Online,Mr.,Afternoon
7/19/2022,Panipuri,Fastfood,20,9,169,Online,Mr.,Midnight
6/28/2022,Sandwich,Beverages,60,15,721,Cash,Mrs.,Morning
06-08-2022,Sugarcane juice,Beverages,20,4,107,Online,Mrs.,Night
10-11-2022,Aalopuri,Fastfood,20,4,46,Online,Mr.,Night
10/21/2022,Panipuri,Fastfood,25,5,301,Cash,Mr.,Midnight
11/23/2022,Panipuri,Fastfood,50,11,528,Online,Mrs.,Evening
05-06-2022,Aalopuri,Fastfood,20,11,340,Cash,Mrs.,Night
02-01-2023,Cold coffee,Fastfood,40,6,400,Cash,Mrs.,Night
6/17/2022,Aalopuri,Fastfood,20,13,153,Online,Mr.,Evening
5/15/2022,Aalopuri,Fastfood,20,7,132,Online,Mrs.,Afternoon
07-11-2022,Cold coffee,Beverages,60,3,225,Online,Mrs.,Morning
10-12-2022,Vadapav,Beverages,20,12,432,Online,Mr.,Afternoon
9/19/2022,Cold coffee,Fastfood,20,13,412,Cash,Mrs.,Afternoon
11-12-2022,Panipuri,Fastfood,20,1,47,Online,Mrs.,Afternoon
10/28/2022,Aalopuri,Fastfood,20,3,69,Cash,Mrs.,Morning
08-10-2022,Vadapav,Fastfood,20,13,104,Online,Mr.,Midnight
4/26/2022,Sandwich,Fastfood,25,14,566,Cash,Mr.,Night
10/15/2022,Vadapav,Fastfood,20,12,364,Online,Mr.,Midnight
10-09-2022,Panipuri,Fastfood,50,5,184,Online,Mrs.,Night
7/27/2022,Panipuri,Fastfood,50,9,223,Online,Mr.,Midnight
8/27/2022,Cold coffee,Fastfood,40,11,661,Cash,Mrs.,Midnight
12/27/2022,Aalopuri,Fastfood,20,4,100,Cash,Mr.,Evening
11/16/2022,Sandwich,Fastfood,50,3,233,Online,Mrs.,Afternoon
11/13/2022,Cold coffee,Fastfood,40,4,188,Online,Mr.,Morning
8/25/2022,Sandwich,Beverages,50,11,272,Cash,Mrs.,Night
05-12-2022,Sugarcane juice,Fastfood,50,8,323,Cash,Mr.,Evening
9/21/2022,Cold coffee,Beverages,60,13,597,Cash,Mrs.,Evening
03-05-2023,Sandwich,Fastfood,50,15,459,Online,Mr.,Evening
7/24/2022,Frankie,Fastfood,25,13,437,Online,Mr.,Afternoon
02-06-2023,Panipuri,Fastfood,60,10,461,Online,Mrs.,Night
9/14/2022,Sandwich,Fastfood,40,14,439,Online,Mrs.,Night
1/23/2023,Vadapav,Fastfood,20,6,60,Cash,Mrs.,Midnight
01-11-2023,Sugarcane juice,Beverages,25,11,286,Cash,Mrs.,Night
2/23/2023,Vadapav,Beverages,50,3,96,Cash,Mrs.,Afternoon
2/28/2023,Sugarcane juice,Fastfood,50,5,98,Online,Mr.,Midnight
12/25/2022,Sugarcane juice,Fastfood,20,2,61,Cash,Mr.,Morning
12/14/2022,Sugarcane juice,Fastfood,20,2,38,Online,Mr.,Morning
8/21/2022,Frankie,Fastfood,50,2,180,Online,Mrs.,Morning
11/20/2022,Sandwich,Beverages,25,7,253,Online,Mr.,Night
11/18/2022,Cold coffee,Beverages,40,3,103,Online,Mr.,Midnight
02-08-2023,Vadapav,Beverages,20,1,31,Online,Mrs.,Evening
05-09-2022,Panipuri,Beverages,25,8,65,Cash,Mr.,Afternoon
1/31/2023,Aalopuri,Fastfood,50,4,200,Cash,Mrs.,Afternoon
01-11-2023,Frankie,Fastfood,20,14,582,Cash,Mr.,Morning
12/15/2022,Aalopuri,Fastfood,20,11,247,Online,Mr.,Midnight
12/14/2022,Sandwich,Fastfood,40,14,704,Cash,Mr.,Night
5/18/2022,Vadapav,Fastfood,20,8,209,Cash,Mrs.,Evening
2/19/2023,Panipuri,Fastfood,60,10,347,Cash,Mr.,Evening
10-05-2022,Sandwich,Fastfood,40,7,192,Online,Mr.,Afternoon
04-03-2022,Aalopuri,Fastfood,20,11,149,Cash,Mrs.,Afternoon
07-08-2022,Panipuri,Beverages,60,15,730,Cash,Mrs.,Morning
1/27/2023,Sandwich,Beverages,60,12,442,Online,Mr.,Afternoon
11-09-2022,Frankie,Fastfood,60,3,129,Online,Mrs.,Afternoon
10/14/2022,Panipuri,Fastfood,40,13,405,Online,Mr.,Midnight
2/13/2023,Frankie,Beverages,60,5,247,Online,Mr.,Night
08-04-2022,Cold coffee,Fastfood,40,13,747,Online,Mr.,Night
05-03-2022,Panipuri,Fastfood,50,6,81,Online,Mr.,Afternoon
02-05-2023,Frankie,Fastfood,50,5,157,Cash,Mr.,Evening
4/23/2022,Panipuri,Fastfood,20,10,364,Cash,Mrs.,Night
02-03-2023,Vadapav,Fastfood,20,2,108,Cash,Mr.,Night
11-02-2022,Aalopuri,Fastfood,20,6,27,Online,Mr.,Midnight
9/15/2022,Panipuri,Fastfood,60,5,92,Cash,Mrs.,Midnight
05-05-2022,Sugarcane juice,Fastfood,50,8,232,Cash,Mr.,Evening
8/20/2022,Cold coffee,Beverages,60,12,328,Cash,Mr.,Evening
01-07-2023,Cold coffee,Beverages,60,15,799,Online,Mr.,Evening
3/22/2023,Panipuri,Fastfood,40,10,637,Online,Mr.,Evening
5/27/2022,Aalopuri,Beverages,20,14,344,Cash,Mr.,Morning
12-02-2022,Sugarcane juice,Fastfood,25,11,269,Online,Mrs.,Afternoon
6/30/2022,Sandwich,Beverages,25,6,96,Online,Mrs.,Evening
3/21/2023,Aalopuri,Fastfood,25,12,535,Cash,Mr.,Afternoon
12-09-2022,Frankie,Beverages,50,3,112,Online,Mrs.,Midnight
3/27/2023,Cold coffee,Beverages,50,6,152,Cash,Mrs.,Morning
08-05-2022,Vadapav,Beverages,50,8,183,Cash,Mrs.,Afternoon
03-08-2023,Cold coffee,Fastfood,25,8,284,Cash,Mrs.,Midnight
11/15/2022,Panipuri,Fastfood,20,9,216,Online,Mr.,Midnight
9/19/2022,Frankie,Fastfood,25,9,195,Cash,Mr.,Evening
04-04-2022,Cold coffee,Fastfood,20,7,154,Online,Mrs.,Night
9/21/2022,Sandwich,Fastfood,40,4,97,Online,Mr.,Night
9/29/2022,Aalopuri,Fastfood,20,3,29,Cash,Mrs.,Evening
12/22/2022,Aalopuri,Fastfood,20,14,399,Cash,Mrs.,Midnight
4/25/2022,Aalopuri,Fastfood,20,6,151,Cash,Mr.,Afternoon
07-12-2022,Sandwich,Fastfood,50,15,545,Online,Mrs.,Midnight
6/25/2022,Aalopuri,Fastfood,25,13,197,Cash,Mrs.,Evening
9/16/2022,Vadapav,Beverages,20,4,248,Cash,Mrs.,Morning
11/24/2022,Sugarcane juice,Beverages,40,9,274,Cash,Mr.,Morning
11-03-2022,Vadapav,Fastfood,20,11,154,Cash,Mr.,Night
12/23/2022,Panipuri,Fastfood,20,6,72,Cash,Mrs.,Evening
02-09-2023,Panipuri,Fastfood,25,13,584,Cash,Mr.,Morning
11/25/2022,Aalopuri,Fastfood,20,2,66,Online,Mrs.,Night
9/18/2022,Aalopuri,Fastfood,20,9,77,Cash,Mr.,Midnight
10-01-2022,Panipuri,Fastfood,20,12,379,Online,Mr.,Evening
7/31/2022,Cold coffee,Beverages,60,6,304,Cash,Mr.,Night
6/30/2022,Sandwich,Fastfood,50,9,442,Online,Mrs.,Afternoon
3/27/2023,Panipuri,Fastfood,25,4,62,Cash,Mrs.,Evening
3/19/2023,Sugarcane juice,Fastfood,40,11,503,Cash,Mrs.,Afternoon
12/30/2022,Panipuri,Fastfood,20,3,90,Cash,Mr.,Night
7/18/2022,Cold coffee,Fastfood,40,5,548,Online,Mr.,Night
8/30/2022,Aalopuri,Fastfood,20,4,32,Online,Mrs.,Evening
12/16/2022,Cold coffee,Beverages,40,11,714,Cash,Mrs.,Midnight
4/21/2022,Cold coffee,Fastfood,60,11,271,Cash,Mrs.,Evening
3/18/2023,Sugarcane juice,Fastfood,20,13,594,Cash,Mrs.,Midnight
09-04-2022,Vadapav,Fastfood,20,12,212,Cash,Mrs.,Midnight
08-06-2022,Sandwich,Beverages,50,2,148,Online,Mr.,Night
10/26/2022,Cold coffee,Fastfood,60,15,656,Cash,Mr.,Midnight
04-10-2022,Vadapav,Fastfood,20,2,27,Cash,Mrs.,Morning
5/25/2022,Sugarcane juice,Fastfood,20,9,230,Online,Mr.,Morning
5/18/2022,Cold coffee,Fastfood,40,7,556,Online,Mrs.,Night
03-10-2023,Cold coffee,Fastfood,50,12,289,Cash,Mr.,Morning
01-06-2023,Sandwich,Beverages,60,6,186,Online,Mr.,Night
11/15/2022,Cold coffee,Beverages,60,4,180,Cash,Mr.,Afternoon
8/18/2022,Cold coffee,Fastfood,40,14,642,Cash,Mrs.,Night
12-03-2022,Panipuri,Beverages,50,14,667,Online,Mr.,Midnight
3/16/2023,Panipuri,Fastfood,20,5,368,Cash,Mr.,Afternoon
12-05-2022,Sugarcane juice,Fastfood,60,14,557,Cash,Mr.,Morning
4/26/2022,Sugarcane juice,Fastfood,20,13,453,Cash,Mr.,Morning
01-07-2023,Vadapav,Fastfood,20,3,48,Cash,Mr.,Midnight
1/25/2023,Sandwich,Fastfood,25,11,324,Online,Mrs.,Night
12/25/2022,Panipuri,Fastfood,20,12,606,Cash,Mr.,Night
04-04-2022,Cold coffee,Beverages,40,13,608,Cash,Mrs.,Night
4/26/2022,Cold coffee,Fastfood,60,11,596,Cash,Mr.,Evening
09-04-2022,Cold coffee,Beverages,60,6,190,Online,Mrs.,Morning
02-02-2023,Sugarcane juice,Beverages,25,8,340,Cash,Mr.,Night
6/18/2022,Sandwich,Fastfood,25,10,431,Online,Mr.,Morning
5/21/2022,Frankie,Fastfood,40,1,39,Online,Mr.,Afternoon
06-05-2022,Frankie,Fastfood,50,6,97,Cash,Mr.,Morning
10-02-2022,Vadapav,Fastfood,20,11,320,Cash,Mrs.,Evening
04-09-2022,Sugarcane juice,Fastfood,25,12,326,Cash,Mrs.,Night
11-07-2022,Sugarcane juice,Fastfood,20,5,87,Online,Mr.,Morning
10/30/2022,Sandwich,Beverages,60,2,87,Online,Mr.,Afternoon
8/14/2022,Sandwich,Beverages,20,7,377,Cash,Mr.,Evening
1/16/2023,Vadapav,Fastfood,20,12,345,Online,Mrs.,Night
11-01-2022,Frankie,Fastfood,25,6,206,Cash,Mr.,Night
7/29/2022,Aalopuri,Fastfood,20,7,82,Cash,Mr.,Night
09-07-2022,Cold coffee,Fastfood,50,7,411,Cash,Mrs.,Morning
8/20/2022,Panipuri,Beverages,20,5,103,Cash,Mr.,Morning
6/25/2022,Cold coffee,Beverages,40,4,123,Online,Mr.,Afternoon
6/13/2022,Panipuri,Fastfood,50,13,355,Online,Mrs.,Evening
11/17/2022,Sandwich,Beverages,50,6,101,Cash,Mrs.,Night
11/23/2022,Cold coffee,Fastfood,50,11,583,Online,Mr.,Afternoon
1/25/2023,Vadapav,Fastfood,50,8,304,Online,Mr.,Morning
8/15/2022,Sugarcane juice,Fastfood,20,15,574,Online,Mrs.,Evening
05-05-2022,Frankie,Fastfood,25,6,241,Online,Mrs.,Afternoon
05-12-2022,Vadapav,Fastfood,20,2,76,Cash,Mr.,Midnight
4/30/2022,Sugarcane juice,Fastfood,25,1,29,Cash,Mr.,Evening
6/30/2022,Frankie,Beverages,40,4,402,Online,Mr.,Evening
10-11-2022,Vadapav,Fastfood,20,10,163,Online,Mrs.,Morning
3/30/2023,Sandwich,Fastfood,40,1,58,Cash,Mr.,Evening
10/19/2022,Sandwich,Fastfood,50,9,409,Online,Mrs.,Evening
05-12-2022,Sugarcane juice,Fastfood,20,11,112,Cash,Mr.,Afternoon
3/19/2023,Aalopuri,Fastfood,20,12,181,Online,Mrs.,Night
9/19/2022,Aalopuri,Fastfood,20,6,192,Cash,Mrs.,Afternoon
2/26/2023,Cold coffee,Beverages,40,1,27,Online,Mrs.,Night
04-01-2022,Aalopuri,Fastfood,20,8,627,Online,Mr.,Morning
11/27/2022,Sandwich,Beverages,40,4,83,Online,Mrs.,Midnight
2/13/2023,Sugarcane juice,Fastfood,60,14,573,Cash,Mr.,Night
5/24/2022,Sandwich,Beverages,50,8,547,Online,Mr.,Night
12-07-2022,Cold coffee,Fastfood,20,7,93,Cash,Mr.,Evening
07-02-2022,Sugarcane juice,Fastfood,50,10,361,Online,Mr.,Midnight
09-04-2022,Aalopuri,Fastfood,20,5,38,Cash,Mr.,Afternoon
6/16/2022,Panipuri,Beverages,40,12,471,Cash,Mrs.,Midnight
12/29/2022,Aalopuri,Fastfood,20,8,66,Cash,Mr.,Evening
8/26/2022,Cold coffee,Beverages,25,9,223,Online,Mr.,Morning
8/27/2022,Frankie,Fastfood,50,11,422,Online,Mrs.,Midnight
9/21/2022,Frankie,Fastfood,50,14,260,Online,Mrs.,Night
02-03-2023,Sugarcane juice,Fastfood,20,8,381,Online,Mrs.,Midnight
05-05-2022,Panipuri,Fastfood,20,2,51,Online,Mrs.,Night
9/20/2022,Frankie,Fastfood,25,4,136,Cash,Mrs.,Morning
09-03-2022,Sugarcane juice,Fastfood,20,7,40,Online,Mrs.,Midnight
11/27/2022,Cold coffee,Fastfood,40,8,401,Online,Mrs.,Midnight
1/14/2023,Vadapav,Fastfood,25,2,122,Online,Mrs.,Night
01-05-2023,Aalopuri,Fastfood,20,12,96,Cash,Mrs.,Evening
07-02-2022,Cold coffee,Fastfood,60,5,428,Cash,Mrs.,Afternoon
4/17/2022,Frankie,Beverages,60,12,342,Cash,Mrs.,Night
1/18/2023,Vadapav,Fastfood,25,9,144,Online,Mr.,Night
10-01-2022,Sugarcane juice,Fastfood,20,12,578,Cash,Mrs.,Midnight
7/27/2022,Panipuri,Beverages,50,5,72,Online,Mrs.,Evening
01-11-2023,Sandwich,Fastfood,40,6,209,Online,Mrs.,Midnight
11/20/2022,Frankie,Beverages,50,1,27,Online,Mr.,Evening
5/25/2022,Aalopuri,Fastfood,20,5,37,Cash,Mr.,Evening
12/14/2022,Cold coffee,Fastfood,60,4,227,Online,Mrs.,Evening
5/17/2022,Sugarcane juice,Fastfood,20,10,260,Cash,Mr.,Midnight
12-09-2022,Vadapav,Fastfood,20,15,560,Online,Mr.,Afternoon
10/17/2022,Sugarcane juice,Fastfood,20,13,155,Online,Mr.,Evening
3/16/2023,Sandwich,Beverages,60,13,484,Cash,Mr.,Midnight
12-11-2022,Sugarcane juice,Fastfood,60,9,406,Cash,Mrs.,Evening
08-09-2022,Sugarcane juice,Beverages,20,7,247,Cash,Mr.,Midnight
03-07-2023,Panipuri,Fastfood,20,11,545,Cash,Mr.,Midnight
6/22/2022,Sugarcane juice,Beverages,25,7,230,Cash,Mrs.,Midnight
8/31/2022,Aalopuri,Fastfood,20,13,204,Cash,Mr.,Morning
4/24/2022,Frankie,Fastfood,25,8,393,Online,Mrs.,Morning
9/21/2022,Aalopuri,Beverages,20,12,294,Cash,Mrs.,Morning
10-11-2022,Cold coffee,Fastfood,40,9,218,Online,Mr.,Midnight
11/15/2022,Frankie,Fastfood,20,13,302,Cash,Mr.,Night
12-04-2022,Sandwich,Beverages,40,3,247,Online,Mrs.,Afternoon
8/24/2022,Frankie,Fastfood,20,2,50,Cash,Mr.,Evening
10-07-2022,Cold coffee,Fastfood,50,10,494,Online,Mr.,Morning
4/19/2022,Vadapav,Beverages,50,4,236,Online,Mrs.,Night
3/23/2023,Cold coffee,Fastfood,60,11,356,Cash,Mr.,Night
05-08-2022,Vadapav,Fastfood,20,9,161,Cash,Mr.,Evening
08-06-2022,Cold coffee,Beverages,40,4,165,Cash,Mr.,Afternoon
8/26/2022,Sandwich,Beverages,60,13,376,Cash,Mrs.,Morning
9/29/2022,Vadapav,Fastfood,50,12,662,Cash,Mr.,Night
04-07-2022,Vadapav,Fastfood,20,12,175,Online,Mrs.,Afternoon
12/22/2022,Frankie,Beverages,20,6,223,Cash,Mr.,Night
11/13/2022,Frankie,Fastfood,20,12,372,Cash,Mr.,Night
6/18/2022,Panipuri,Beverages,60,8,129,Online,Mr.,Night
11/19/2022,Frankie,Fastfood,50,8,499,Cash,Mrs.,Morning
03-09-2023,Sugarcane juice,Fastfood,20,2,68,Online,Mrs.,Midnight
10-10-2022,Aalopuri,Fastfood,20,4,90,Cash,Mrs.,Evening
4/28/2022,Sandwich,Beverages,60,9,260,Online,Mr.,Evening
1/19/2023,Aalopuri,Fastfood,25,2,31,Online,Mr.,Evening
4/21/2022,Cold coffee,Beverages,60,4,165,Cash,Mr.,Night
5/29/2022,Sandwich,Beverages,40,10,420,Online,Mrs.,Night
5/16/2022,Sugarcane juice,Fastfood,20,5,116,Cash,Mrs.,Midnight
1/15/2023,Vadapav,Fastfood,25,1,28,Online,Mrs.,Night
4/24/2022,Cold coffee,Beverages,50,3,178,Cash,Mrs.,Night
03-09-2023,Aalopuri,Fastfood,20,9,238,Online,Mrs.,Midnight
6/30/2022,Sugarcane juice,Fastfood,20,5,131,Online,Mr.,Evening
06-07-2022,Panipuri,Beverages,50,10,614,Online,Mrs.,Evening
01-05-2023,Panipuri,Fastfood,25,2,56,Online,Mrs.,Evening
4/25/2022,Aalopuri,Fastfood,20,2,49,Online,Mrs.,Night
02-08-2023,Panipuri,Fastfood,25,1,61,Online,Mrs.,Night
12-02-2022,Vadapav,Fastfood,20,3,67,Cash,Mr.,Evening
10/29/2022,Vadapav,Fastfood,50,5,109,Cash,Mr.,Midnight
3/19/2023,Sugarcane juice,Beverages,60,9,521,Cash,Mrs.,Night
12-02-2022,Panipuri,Beverages,40,11,290,Cash,Mr.,Night
12/17/2022,Cold coffee,Beverages,40,2,149,Online,Mr.,Afternoon
6/13/2022,Frankie,Fastfood,60,12,509,Cash,Mr.,Afternoon
11/28/2022,Sugarcane juice,Fastfood,60,13,417,Cash,Mr.,Afternoon
06-09-2022,Cold coffee,Fastfood,50,15,789,Cash,Mr.,Afternoon
02-06-2023,Aalopuri,Fastfood,20,7,34,Cash,Mr.,Midnight
02-01-2023,Sandwich,Fastfood,40,3,219,Online,Mrs.,Morning
02-06-2023,Sugarcane juice,Beverages,60,10,258,Online,Mrs.,Evening
2/27/2023,Sandwich,Beverages,50,10,273,Online,Mrs.,Midnight
6/13/2022,Cold coffee,Beverages,60,5,193,Online,Mrs.,Midnight
6/18/2022,Sandwich,Fastfood,50,4,346,Cash,Mr.,Evening
06-06-2022,Frankie,Fastfood,60,12,351,Online,Mr.,Morning
10-07-2022,Vadapav,Fastfood,50,8,439,Online,Mrs.,Afternoon
07-02-2022,Frankie,Fastfood,25,8,296,Online,Mrs.,Morning
6/24/2022,Cold coffee,Beverages,40,1,37,Online,Mr.,Afternoon
12/30/2022,Panipuri,Fastfood,20,10,562,Cash,Mrs.,Night
05-05-2022,Aalopuri,Fastfood,20,15,330,Online,Mr.,Afternoon
09-12-2022,Vadapav,Fastfood,20,4,44,Cash,Mr.,Night
03-04-2023,Vadapav,Fastfood,20,6,404,Cash,Mrs.,Afternoon
7/21/2022,Sugarcane juice,Fastfood,25,4,113,Online,Mrs.,Night
11/25/2022,Panipuri,Fastfood,50,10,317,Online,Mrs.,Night
6/19/2022,Sandwich,Beverages,60,1,50,Online,Mr.,Evening
3/15/2023,Sandwich,Fastfood,50,8,214,Cash,Mrs.,Evening
12-03-2022,Aalopuri,Beverages,20,2,77,Cash,Mr.,Evening
03-04-2023,Aalopuri,Beverages,20,7,226,Online,Mrs.,Morning
11/20/2022,Sandwich,Fastfood,20,9,241,Online,Mr.,Night
08-04-2022,Sugarcane juice,Fastfood,20,7,132,Online,Mrs.,Night
10/24/2022,Sandwich,Fastfood,40,9,505,Cash,Mr.,Evening
05-05-2022,Panipuri,Fastfood,20,8,201,Cash,Mrs.,Evening
5/16/2022,Sugarcane juice,Fastfood,20,15,654,Cash,Mr.,Morning
8/20/2022,Vadapav,Fastfood,20,13,381,Online,Mr.,Midnight
01-03-2023,Cold coffee,Fastfood,20,7,382,Online,Mr.,Afternoon
02-06-2023,Sugarcane juice,Beverages,25,7,192,Online,Mr.,Evening
5/25/2022,Panipuri,Fastfood,20,2,58,Online,Mrs.,Midnight
09-08-2022,Sugarcane juice,Fastfood,20,14,272,Online,Mrs.,Afternoon
10-09-2022,Sugarcane juice,Beverages,60,3,102,Cash,Mrs.,Morning
12-01-2022,Aalopuri,Beverages,20,10,193,Online,Mr.,Midnight
10-05-2022,Frankie,Beverages,25,10,534,Cash,Mrs.,Evening
5/29/2022,Vadapav,Fastfood,20,13,335,Online,Mr.,Morning
10/26/2022,Sugarcane juice,Fastfood,20,1,106,Cash,Mr.,Midnight
06-11-2022,Vadapav,Fastfood,20,1,30,Online,Mr.,Afternoon
03-02-2023,Cold coffee,Fastfood,40,11,566,Cash,Mrs.,Night
12-03-2022,Aalopuri,Fastfood,20,11,215,Online,Mr.,Afternoon
1/25/2023,Cold coffee,Beverages,40,10,399,Cash,Mrs.,Night
06-10-2022,Frankie,Beverages,60,6,227,Online,Mrs.,Morning
05-06-2022,Panipuri,Fastfood,20,3,58,Cash,Mr.,Midnight
